TextID,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,PCNARz,PCNARp,PCSYNz,PCSYNp,PCCNCz,PCCNCp,PCREFz,PCREFp,PCDCz,PCDCp,PCVERBz,PCVERBp,PCCONNz,PCCONNp,PCTEMPz,PCTEMPp,CRFNO1,CRFAO1,CRFSO1,CRFNOa,CRFAOa,CRFSOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,CRFANP1,CRFANPa,LSASS1,LSASS1d,LSASSp,LSASSpd,LSAPP1,LSAPP1d,LSAGN,LSAGNd,LDTTRc,LDTTRa,LDMTLD,LDVOCD,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCTempx,CNCAdd,CNCPos,CNCNeg,SMCAUSv,SMCAUSvp,SMINTEp,SMCAUSr,SMINTEr,SMCAUSlsa,SMCAUSwn,SMTEMP,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,SYNSTRUTt,DRNP,DRVP,DRAP,DRPP,DRPVAL,DRNEG,DRGERUND,DRINF,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2,WRDPRP3s,WRDPRP3p,WRDFRQc,WRDFRQa,WRDFRQmc,WRDAOAc,WRDFAMc,WRDCNCc,WRDIMGc,WRDMEAc,WRDPOLc,WRDHYPn,WRDHYPv,WRDHYPnv,RDFRE,RDFKGL,RDL2
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_135.txt,1,8,200,8,0,25.5,9.19600009918213,1.77499997615814,1.00999999046326,5.49499988555908,3.01399993896484,-0.569999993,28.4300003051758,-0.667999983,25.4599990844727,1.18499994277954,88.0999984741211,0.146999999880791,55.5699996948242,0.140000000596046,55.5699996948242,-1.202999949,11.5100002288818,-0.986999989,16.3500003814697,-1.717000008,4.3600001335144,0.85699999332428,0.85699999332428,0.85699999332428,0.71399998664856,0.75,0.75,0.0860000029206276,0.0590000003576279,0.103000000119209,0.100000001490116,0.428999990224838,0.179000005125999,0.259999990463257,0.138999998569489,0.259999990463257,0.165000006556511,0,0,0.287000000476837,0.165000006556511,0.832000017166138,0.612999975681305,81.5999984741211,86.1740036010742,85,25,35,0,25,10,50,85,0,30,40,35,0.28600001335144,0.375,0.0379999987781048,0.569999992847443,0.71399998664856,2.875,1.14800000190735,0.597000002861023,0.925000011920929,0.916000008583069,0.0939999967813492,0.0839999988675117,385,165,15,150,0,0,40,15,295,115,110,25,50,0,15,0,0,35,1.8860000371933,2.8510000705719,1.73000001907349,373.06298828125,554.393005371094,398.509002685547,415.902008056641,443.648986816406,2.95799994468689,6.9689998626709,1.97500002384186,2.17799997329712,31.2950000762939,15.1049995422363,7.09999990463257
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_121.txt,1,7,198,7,0,28.4290008544922,12.5679998397827,1.65199995040894,0.96399998664856,5.13600015640259,3.05900001525879,-0.363999993,35.939998626709,-1.299999952,9.68000030517578,1.26600003242493,89.620002746582,2.11100006103516,98.2600021362305,-1.529000044,6.42999982833862,-1.577000022,5.82000017166138,-0.69599998,24.5100002288818,-1.480999947,6.94000005722046,0.833000004291534,1,1,0.762000024318695,0.952000021934509,1,0.194000005722046,0.129999995231628,0.187999993562698,0.125,0.333000004291534,0.238000005483627,0.488999992609024,0.273999989032745,0.419999986886978,0.296999990940094,0,0,0.391000002622604,0.254000008106232,0.672999978065491,0.537999987602234,66.3330001831055,55.367000579834,55.5559997558594,10.1009998321533,15.1520004272461,10.1009998321533,10.1009998321533,5.05100011825562,35.3540000915527,45.4550018310547,5.05100011825562,25.2530002593994,30.3029995,30.3029995,0.166999995708466,0.14300000667572,0.0399999991059303,0.573000013828278,0.75,4.57100009918213,1.25499999523163,0.593999981880188,0.865000009536743,0.845000028610229,0.103000000119209,0.100000001490116,404.040008544922,141.414001464844,25.2530002593994,146.464996337891,10.1009998321533,5.05100011825562,15.1520004272461,15.1520004272461,368.68701171875,106.061996459961,50.5050010681152,25.2530002593994,40.4039993286133,0,20.2019996643066,0,0,20.2019996643066,1.95799994468689,2.97699999809265,0,408.625,573.890991210938,383.678985595703,418.855010986328,460.566986083984,3.01799988746643,5.07499980926514,1.73699998855591,1.88900005817413,38.3660011291504,14.9350004196167,14.8979997634888
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_109.txt,1,7,203,7,0,29.4290008544922,10.3900003433228,1.97000002861023,1.125,5.73400020599365,3.0550000667572,-1.722000003,4.26999998092651,-1.743000031,4.09000015258789,0.75900000333786,77.3399963378906,0.565999984741211,71.2300033569336,-1.797000051,3.67000007629395,-1.315999985,9.51000022888184,-0.261999995,39.7400016784668,1.18900001049042,88.0999984741211,0.666999995708466,0.666999995708466,0.833000004291534,0.810000002384186,0.85699999332428,0.952000021934509,0.10700000077486,0.0700000002980232,0.127000004053116,0.061999998986721,0.166999995708466,0.0480000004172325,0.47299998998642,0.128000006079674,0.481000006198883,0.108000002801418,0,0,0.391000002622604,0.18299999833107,0.742999970912933,0.60699999332428,103,87.7070007324219,44.3349990844727,14.7779998779297,4.92600011825562,0,0,4.92600011825562,34.4830017089844,49.2610015869141,0,24.6310005187988,29.556999206543,14.7779998779297,0.166999995708466,0.5,0.0540000014007092,0.652999997138977,1,7.71400022506714,1.33299994468689,0.542999982833862,0.879000008106232,0.866999983787537,0.108000002801418,0.0759999975562096,374.384002685547,201.970001220703,0,113.300003051758,9.85200023651123,0,19.7040004730225,49.2610015869141,334.975006103516,118.225997924805,182.266006469727,0,24.6310005187988,0,9.85200023651123,0,0,9.85200023651123,1.79200005531311,2.63800001144409,0,397.856994628906,563.033020019531,390.859985351563,412.183013916016,458.925994873047,3.44000005722046,6.10799980163574,2.31100010871887,2.29399991035461,10.7379999160767,18.9659996032715,6.96600008010864
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_041.txt,1,7,208,7,0,29.8570003509521,10.8079996109009,1.93299996852875,1.14400005340576,5.55299997329712,3.24799990653992,-0.916999996,18.1399993896484,-1.274999976,10.1999998092651,1.10300004482269,86.4300003051758,0.662000000476837,74.5400009155273,0.296000003814697,61.4099998474121,-1.220000029,11.1199998855591,-1.470000029,7.07999992370605,1.27499997615814,89.8000030517578,0.666999995708466,0.666999995708466,0.666999995708466,0.71399998664856,0.71399998664856,0.71399998664856,0.136000007390976,0.0869999974966049,0.138999998569489,0.096000000834465,0,0.0480000004172325,0.384999990463257,0.224999994039536,0.354000002145767,0.158000007271767,0,0,0.328999996185303,0.185000002384186,0.759999990463257,0.592999994754791,82.1709976196289,76.8759994506836,81.7310028076172,33.6539993286133,28.8460006713867,14.4230003356934,9.61499977111816,9.61499977111816,43.2690010070801,67.3079986572266,14.4230003356934,28.8460006713867,33.6539993286133,9.61499977111816,0.14300000667572,2,0.0509999990463257,0.518999993801117,1,8,1.03699994087219,0.532999992370605,0.833999991416931,0.808000028133392,0.0939999967813492,0.0750000029802322,375,173.076995849609,33.6539993286133,105.768997192383,9.61499977111816,0,57.6920013427734,14.4230003356934,302.885009765625,158.65299987793,81.7310028076172,38.4620018005371,24.0380001068115,4.80800008773804,0,0,0,9.61499977111816,1.94700002670288,2.81800007820129,0.829999983310699,439.428985595703,553.796020507813,396.174011230469,418.907012939453,474.286010742188,3.02600002288818,6.70100021362305,1.89900004863739,2.15199995040894,13.1429996490479,18.8080005645752,11.0749998092651
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_055.txt,1,7,194,7,0,29,14.1420001983643,1.86600005626678,1.13499999046326,5.77799987792969,3.54800009727478,-0.887000024,18.9400005340576,-0.497000009,31.2099990844727,-0.169,43.25,-0.465999991,32.2799987792969,0.500999987125397,69.1500015258789,-1.203999996,11.5100002288818,-3.502000093,0,-2.046999931,2.0699999332428,0.5,0.666999995708466,0.833000004291534,0.523999989032745,0.71399998664856,0.810000002384186,0.0549999997019768,0.0920000001788139,0.063000001013279,0.0790000036358833,0.166999995708466,0.0480000004172325,0.254000008106232,0.114000000059605,0.31700000166893,0.127000004053116,0,0,0.30799999833107,0.167999997735024,0.787999987602234,0.630999982357025,111.688003540039,111.448997497559,108.247001647949,20.6189994812012,51.5460014343262,15.46399975,20.6189994812012,25.7730007171631,72.1650009155273,92.7839965820313,15.46399975,20.6189994812012,30.9279995,10.3090000152588,0.400000005960464,1,0.0740000009536743,0.462000012397766,0.666999995708466,5.57100009918213,0.943000018596649,0.621999979019165,0.921000003814697,0.902999997138977,0.0640000030398369,0.0799999982118607,396.907012939453,134.02099609375,20.6189994812012,149.485000610352,0,0,10.3090000152588,5.15500020980835,304.123992919922,87.6289978027344,128.865997314453,36.0830001831055,15.46399975,0,15.46399975,0,0,0,2.02699995040894,2.89599990844727,1.52999997138977,379.93798828125,568.843994140625,356.743988037109,386.243988037109,422.906005859375,3.04200005531311,5.39300012588501,1.72200000286102,1.72099995613098,20.8419990539551,17.2369995117188,6.76300001144409
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_069.txt,1,10,186,10,0,19.1000003814697,7.20300006866455,1.97800004482269,1.25600004196167,5.77400016784668,3.32599997520447,-1.378000021,8.52999973297119,-0.280999988,38.9700012207031,-0.887000024,18.9400005340576,0.666999995708466,74.5400009155273,-0.400999993,34.4599990844727,0.165000006556511,56.3600006103516,-1.324000001,9.34000015258789,-0.101000004,46.0200004577637,0.777999997138977,0.888999998569489,0.888999998569489,0.555999994277954,0.666999995708466,0.755999982357025,0.229000002145767,0.120999999344349,0.156000003218651,0.143999993801117,0.111000001430511,0.0219999998807907,0.24600000679493,0.238000005483627,0.195999994874001,0.185000002384186,0,0,0.294999986886978,0.166999995708466,0.727999985218048,0.592000007629395,77.7089996337891,81.7460021972656,80.6449966430664,21.5049991607666,26.8819999694824,5.37599992752075,16.128999710083,10.7530002593994,48.3870010375977,75.2689971923828,5.37599992752075,26.8819999694824,26.8819999694824,16.128999710083,0,1,0.118000000715256,0.565999984741211,0.888999998569489,5.19999980926514,1.43799996376038,0.61599999666214,0.820999979972839,0.791000008583069,0.0810000002384186,0.108000002801418,381.720001220703,129.031997680664,10.7530002593994,123.65599822998,21.5049991607666,0,26.8819999694824,5.37599992752075,370.967987060547,91.3980026245117,96.7740020751953,16.128999710083,26.8819999694824,0,0,0,0,16.128999710083,1.95099997520447,2.89199995994568,1.52999997138977,405.786010742188,568.531005859375,310.414001464844,361.406005859375,438.904998779297,2.70700001716614,4.7960000038147,1.97000002861023,1.88800001144409,20.617000579834,15.003999710083,15.2180004119873
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_082.txt,1,7,187,7,0,26.8570003509521,6.30900001525879,1.88199996948242,1.2039999961853,5.88800001144409,3.32500004768372,-0.999000013,16.1100006103516,-1.800999999,3.58999991416931,0.540000021457672,70.5400009155273,0.544000029563904,70.5400009155273,-0.418000013,34.0900001525879,-1.078999996,14.0100002288818,-0.531000018,29.8099994659424,0.247999995946884,59.4799995422363,0.666999995708466,0.833000004291534,0.833000004291534,0.810000002384186,0.85699999332428,0.904999971389771,0.112000003457069,0.0430000014603138,0.116999998688698,0.0529999993741512,0,0.0480000004172325,0.375999987125397,0.0529999993741512,0.372000008821487,0.0989999994635582,0,0,0.331000000238419,0.156000003218651,0.779999971389771,0.611999988555908,106.75,90.4810028076172,69.5189971923828,16.0429992675781,21.3899993896484,5.34800004959106,21.3899993896484,0,37.4329986572266,69.5189971923828,5.34800004959106,21.3899993896484,37.4329986572266,21.3899993896484,0.600000023841858,0.200000002980232,0.0379999987781048,0.58899998664856,0.916999995708466,6.71400022506714,1.09399998188019,0.529999971389771,0.843999981880188,0.843999981880188,0.101999998092651,0.0790000036358833,374.332000732422,155.080001831055,21.3899993896484,139.037002563477,5.34800004959106,0,16.0429992675781,16.0429992675781,310.161010742188,101.605003356934,133.690994262695,37.4329986572266,37.4329986572266,0,10.6949996948242,0,0,21.3899993896484,1.86099994182587,2.69700002670288,0,438.549987792969,569.153991699219,346,397.173004150391,451.817993164063,4.04400014877319,6.34000015258789,1.55900001525879,2.09400010108948,20.5030002593994,17.0359992980957,8.4040002822876
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_096.txt,1,8,189,8,0,23.625,11.4130001068115,1.87800002098084,1.10699999332428,5.59800004959106,3.09699988365173,-1.296000004,9.85000038146973,-0.611000001,27.0900001525879,0.328999996185303,62.5499992370605,0.971000015735626,83.4000015258789,-0.428000003,33.7200012207031,-0.666000009,25.4599990844727,-2.99000001,0.140000000596046,0.930000007152557,82.379997253418,0.71399998664856,0.71399998664856,1,0.78600001335144,0.78600001335144,0.96399998664856,0.135000005364418,0.0759999975562096,0.170000001788139,0.0970000028610229,0.14300000667572,0.0359999984502792,0.331999987363815,0.0879999995231628,0.374000012874603,0.126000002026558,0,0,0.361999988555908,0.156000003218651,0.728999972343445,0.533999979496002,65.9899978637695,51.117000579834,95.2379989624023,26.4549999237061,37.0369987487793,10.5819997787476,5.29099988937378,26.4549999237061,68.7829971313477,95.2379989624023,5.29099988937378,26.4549999237061,26.4549999237061,26.4549999237061,0,0.833000004291534,0.0939999967813492,0.808000028133392,0.929000020027161,6,1.47800004482269,0.60699999332428,0.84799998998642,0.837000012397766,0.125,0.116999998688698,370.369995117188,95.2379989624023,47.6189994812012,169.311996459961,5.29099988937378,0,21.1639995574951,5.29099988937378,359.787994384766,95.2379989624023,105.819999694824,52.9099998474121,37.0369987487793,0,10.5819997787476,0,0,26.4549999237061,1.76999998092651,2.74799990653992,0.600000023841858,371.440002441406,552.190002441406,367.097991943359,395.803985595703,416.759002685547,3.37899994850159,6.60900020599365,2.25,2.59599995613098,23.9769992828369,15.7840003967285,8.98299980163574
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_097.txt,1,5,132,5,0,26.7999992370605,3.27099990844727,2.06800007820129,1.26699995994568,6.12099981307983,3.72300004959106,-1.470999956,7.07999992370605,-1.868000031,3.14000010490417,2.29900002479553,98.9000015258789,-0.246000007,40.5200004577637,-1.297000051,9.85000038146973,-2.457999945,0.709999978542328,-2.415999889,0.800000011920929,-1.675999999,4.75,0.5,0.75,0.75,0.699999988079071,0.800000011920929,0.899999976158142,0.111000001430511,0.0949999988079071,0.104999996721745,0.0780000016093254,0.25,0.300000011920929,0.342000007629395,0.0750000029802322,0.31700000166893,0.129999995231628,0,0,0.272000014781952,0.160999998450279,0.843999981880188,0.700999975204468,134,103.266998291016,90.9089965820313,15.1520004272461,7.57600021362305,7.57600021362305,15.1520004272461,0,60.6059989929199,83.3330001831055,7.57600021362305,22.7269992828369,22.7269992828369,22.7269992828369,0,0.5,0.028999999165535,0.212999999523163,0.75,9.39999961853027,1.35500001907349,0.573000013828278,0.906000018119812,0.887000024318695,0.0659999996423721,0.0670000016689301,409.091003417969,128.787994384766,15.1520004272461,151.514999389648,7.57600021362305,0,7.57600021362305,7.57600021362305,386.364013671875,75.7580032348633,75.7580032348633,22.7269992828369,30.3029995,0,22.7269992828369,0,0,7.57600021362305,1.59200000762939,2.71700000762939,0,385.25,563.7080078,409.286010742188,435.5,463.600006103516,2.6029999256134,6.24599981307983,1.5110000371933,2.35800004005432,5.08599996566772,19.1079998016357,0.165000006556511
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_083.txt,1,7,196,7,0,28.2859992980957,9.6899995803833,2.04099988937378,1.28799998760223,5.9229998588562,3.51099991798401,-1.253000021,10.5600004196167,-1.266000032,10.3800001144409,0.583999991416931,71.9000015258789,1.01900005340576,84.379997253418,-0.541000009,29.4599990844727,-2.059999943,1.97000002861023,-0.745000005,22.9599990844727,-1.802000046,3.58999991416931,1,1,1,0.904999971389771,1,1,0.163000002503395,0.10700000077486,0.164000004529953,0.101000003516674,0.166999995708466,0.0480000004172325,0.395000010728836,0.166999995708466,0.360000014305115,0.136999994516373,0,0,0.324999988079071,0.172999992966652,0.762000024318695,0.630999982357025,93.0650024414063,99.6520004272461,71.4290008544922,10.2040004730225,30.6119995117188,10.2040004730225,25.5100002288818,5.10200023651123,35.7140007019043,61.2239990234375,10.2040004730225,20.4080009460449,20.4080009460449,15.3059997558594,0,0.5,0.0489999987185001,0.368000000715256,0.75,8.42899990081787,1.24100005626678,0.609000027179718,0.867999970912933,0.852999985218048,0.0860000029206276,0.0879999995231628,408.162994384766,147.958999633789,15.3059997558594,137.755004882813,10.2040004730225,0,15.3059997558594,15.3059997558594,372.449005126953,102.040000915527,127.551002502441,30.6119995117188,5.10200023651123,0,0,0,0,0,1.942999959,2.73499989509583,0.839999973773956,443.973999023438,560.632019042969,377.746002197266,407.940002441406,443.721984863281,2.89499998092651,6.15399980545044,2.26099991798401,2.3659999370575,5.74599981307983,19.4139995574951,11.8970003128052
