filename,nwords,av_nominal_deps,av_nsubj_deps,av_nsubj_pass_deps,av_agents_deps,av_dobj_deps,av_pobj_deps,av_iobj_deps,av_ncomp_deps,av_nominal_deps_NN,av_nsubj_deps_NN,av_nsubj_pass_deps_NN,av_agents_deps_NN,av_dobj_deps_NN,av_pobj_deps_NN,av_iobj_deps_NN,av_ncomp_deps_NN,nominal_deps_stdev,nsubj_stdev,nsubj_pass_stdev,agents_stdev,dobj_stdev,pobj_stdev,iobj_stdev,ncomp_stdev,nominal_deps_NN_stdev,nsubj_NN_stdev,nsubj_pass_NN_stdev,agents_NN_stdev,dobj_NN_stdev,pobj_NN_stdev,iobj_NN_stdev,ncomp_NN_stdev,det_all_nominal_deps_struct,amod_all_nominal_deps_struct,prep_all_nominal_deps_struct,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,nn_all_nominal_deps_struct,rcmod_all_nominal_deps_struct,advmod_all_nominal_deps_struct,conj_and_all_nominal_deps_struct,conj_or_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,amod_all_nominal_deps_NN_struct,prep_all_nominal_deps_NN_struct,poss_all_nominal_deps_NN_struct,vmod_all_nominal_deps_NN_struct,nn_all_nominal_deps_NN_struct,rcmod_all_nominal_deps_NN_struct,advmod_all_nominal_deps_NN_struct,conj_and_all_nominal_deps_NN_struct,conj_or_all_nominal_deps_NN_struct,det_nsubj_deps_struct,amod_nsubj_deps_struct,prep_nsubj_deps_struct,poss_nsubj_deps_struct,vmod_nsubj_deps_struct,nn_nsubj_deps_struct,rcmod_nsubj_deps_struct,advmod_nsubj_deps_struct,conj_and_nsubj_deps_struct,conj_or_nsubj_deps_struct,det_nsubj_deps_NN_struct,amod_nsubj_deps_NN_struct,prep_nsubj_deps_NN_struct,poss_nsubj_deps_NN_struct,vmod_nsubj_deps_NN_struct,nn_nsubj_deps_NN_struct,rcmod_nsubj_deps_NN_struct,advmod_nsubj_deps_NN_struct,conj_and_nsubj_deps_NN_struct,conj_or_nsubj_deps_NN_struct,det_dobj_deps_struct,amod_dobj_deps_struct,prep_dobj_deps_struct,poss_dobj_deps_struct,vmod_dobj_deps_struct,nn_dobj_deps_struct,rcmod_dobj_deps_struct,advmod_dobj_deps_struct,conj_and_dobj_deps_struct,conj_or_dobj_deps_struct,det_dobj_deps_NN_struct,amod_dobj_deps_NN_struct,prep_dobj_deps_NN_struct,poss_dobj_deps_NN_struct,vmod_dobj_deps_NN_struct,nn_dobj_deps_NN_struct,rcmod_dobj_deps_NN_struct,advmod_dobj_deps_NN_struct,conj_and_dobj_deps_NN_struct,conj_or_dobj_deps_NN_struct,det_pobj_deps_struct,amod_pobj_deps_struct,prep_pobj_deps_struct,poss_pobj_deps_struct,vmod_pobj_deps_struct,nn_pobj_deps_struct,rcmod_pobj_deps_struct,advmod_pobj_deps_struct,conj_and_pobj_deps_struct,conj_or_pobj_deps_struct,det_pobj_deps_NN_struct,amod_pobj_deps_NN_struct,prep_pobj_deps_NN_struct,poss_pobj_deps_NN_struct,vmod_pobj_deps_NN_struct,nn_pobj_deps_NN_struct,rcmod_pobj_deps_NN_struct,advmod_pobj_deps_NN_struct,conj_and_pobj_deps_NN_struct,conj_or_pobj_deps_NN_struct,det_iobj_deps_struct,amod_iobj_deps_struct,prep_iobj_deps_struct,poss_iobj_deps_struct,vmod_iobj_deps_struct,nn_iobj_deps_struct,rcmod_iobj_deps_struct,advmod_iobj_deps_struct,conj_and_iobj_deps_struct,conj_or_iobj_deps_struct,det_iobj_deps_NN_struct,amod_iobj_deps_NN_struct,prep_iobj_deps_NN_struct,poss_iobj_deps_NN_struct,vmod_iobj_deps_NN_struct,nn_iobj_deps_NN_struct,rcmod_iobj_deps_NN_struct,advmod_iobj_deps_NN_struct,conj_and_iobj_deps_NN_struct,conj_or_iobj_deps_NN_struct
AI_001.txt, 182, 1.56363636364,0.846153846154,0,0,1.89473684211,1.69565217391,0,0,1.50909090909,0.846153846154,0,0,1.89473684211,1.5652173913,0,0,1.26956566674,0.640095478989,0.0,0.0,1.33356415361,1.33301823624,0.0,0.0,1.3011812719,0.640095478989,0.0,0.0,1.33356415361,1.40885667357,0.0,0.0,0.2,0.436363636364,0.218181818182,0.0181818181818,0.0545454545455,0.236363636364,0.0363636363636,0.0363636363636,0.145454545455,0.0,0.2,0.436363636364,0.218181818182,0.0181818181818,0.0545454545455,0.236363636364,0.0363636363636,0.0363636363636,0.109090909091,0.0,0.384615384615,0.0769230769231,0.0,0.0,0.0,0.307692307692,0.0,0.0,0.0769230769231,0.0,0.384615384615,0.0769230769231,0.0,0.0,0.0,0.307692307692,0.0,0.0,0.0769230769231,0.0,0.210526315789,0.684210526316,0.315789473684,0.0526315789474,0.0526315789474,0.210526315789,0.105263157895,0.0526315789474,0.210526315789,0.0,0.210526315789,0.684210526316,0.315789473684,0.0526315789474,0.0526315789474,0.210526315789,0.105263157895,0.0526315789474,0.210526315789,0.0,0.0869565217391,0.434782608696,0.260869565217,0.0,0.0869565217391,0.217391304348,0.0,0.0434782608696,0.130434782609,0.0,0.0869565217391,0.434782608696,0.260869565217,0.0,0.0869565217391,0.217391304348,0.0,0.0434782608696,0.130434782609,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_002.txt, 151, 1.44444444444,0.8125,0,0,2.27272727273,1.5,0,0,1.47727272727,0.866666666667,0,0,2.27272727273,1.5,0,0,1.14875246839,0.883522634061,0.0,0.0,1.3545149478,0.897527467856,0.0,0.0,1.13813508597,0.877058019307,0.0,0.0,1.3545149478,0.897527467856,0.0,0.0,0.222222222222,0.555555555556,0.244444444444,0.0,0.0444444444444,0.111111111111,0.0,0.0,0.0888888888889,0.0,0.227272727273,0.568181818182,0.25,0.0,0.0454545454545,0.113636363636,0.0,0.0,0.0909090909091,0.0,0.25,0.25,0.0,0.0,0.0,0.1875,0.0,0.0,0.0625,0.0,0.266666666667,0.266666666667,0.0,0.0,0.0,0.2,0.0,0.0,0.0666666666667,0.0,0.363636363636,0.636363636364,0.636363636364,0.0,0.0,0.0909090909091,0.0,0.0,0.181818181818,0.0,0.363636363636,0.636363636364,0.636363636364,0.0,0.0,0.0909090909091,0.0,0.0,0.181818181818,0.0,0.111111111111,0.777777777778,0.222222222222,0.0,0.111111111111,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.111111111111,0.777777777778,0.222222222222,0.0,0.111111111111,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_003.txt, 173, 1.63461538462,1.1,0.0,1.0,2.25,1.59259259259,0,3.0,1.60784313725,1.22222222222,0.0,1.0,2.08333333333,1.55555555556,0,3.0,1.10990031004,0.7,0.0,0.0,1.58771324027,0.782174521553,0.0,0.0,1.13894397894,0.628539361055,0.0,0.0,1.70579079087,0.831479419283,0.0,0.0,0.288461538462,0.615384615385,0.307692307692,0.0,0.0384615384615,0.192307692308,0.0192307692308,0.0192307692308,0.0576923076923,0.0,0.274509803922,0.607843137255,0.313725490196,0.0,0.0392156862745,0.196078431373,0.0196078431373,0.0196078431373,0.0588235294118,0.0,0.7,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.777777777778,0.333333333333,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.416666666667,0.916666666667,0.666666666667,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0833333333333,0.0,0.416666666667,0.916666666667,0.666666666667,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0833333333333,0.0,0.0740740740741,0.62962962963,0.296296296296,0.0,0.037037037037,0.296296296296,0.0,0.0,0.0740740740741,0.0,0.0740740740741,0.62962962963,0.296296296296,0.0,0.037037037037,0.296296296296,0.0,0.0,0.0740740740741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_004.txt, 158, 1.58823529412,0.727272727273,0,0,2.0,1.75,0,0,1.52,0.8,0,0,1.75,1.67857142857,0,0,1.11157545853,0.6,0.0,0.0,0.707106781187,1.24283661724,0.0,0.0,1.16165301802,0.566557723733,0.0,0.0,1.01036297108,1.28323173023,0.0,0.0,0.254901960784,0.43137254902,0.313725490196,0.0196078431373,0.0392156862745,0.156862745098,0.0196078431373,0.0588235294118,0.176470588235,0.0,0.26,0.44,0.32,0.02,0.04,0.16,0.02,0.04,0.16,0.0,0.454545454545,0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.25,0.583333333333,0.5,0.0833333333333,0.0833333333333,0.0833333333333,0.0,0.0,0.166666666667,0.0,0.25,0.583333333333,0.5,0.0833333333333,0.0833333333333,0.0833333333333,0.0,0.0,0.166666666667,0.0,0.178571428571,0.5,0.357142857143,0.0,0.0357142857143,0.214285714286,0.0357142857143,0.107142857143,0.214285714286,0.0,0.178571428571,0.5,0.357142857143,0.0,0.0357142857143,0.214285714286,0.0357142857143,0.107142857143,0.214285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_005.txt, 159, 1.5,0.454545454545,0,0,1.69565217391,1.79166666667,0,0,1.46428571429,0.555555555556,0,0,1.47826086957,1.79166666667,0,0,1.15629874058,0.67082039325,0.0,0.0,1.15851413865,1.07931948725,0.0,0.0,1.1260990958,0.695970545354,0.0,0.0,1.13710407223,1.07931948725,0.0,0.0,0.155172413793,0.310344827586,0.275862068966,0.0172413793103,0.0172413793103,0.224137931034,0.051724137931,0.0344827586207,0.224137931034,0.0,0.160714285714,0.303571428571,0.285714285714,0.0178571428571,0.0178571428571,0.232142857143,0.0535714285714,0.0178571428571,0.196428571429,0.0,0.272727272727,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.217391304348,0.347826086957,0.521739130435,0.0,0.0,0.0434782608696,0.0869565217391,0.0434782608696,0.391304347826,0.0,0.217391304348,0.347826086957,0.521739130435,0.0,0.0,0.0434782608696,0.0869565217391,0.0434782608696,0.391304347826,0.0,0.0416666666667,0.416666666667,0.166666666667,0.0416666666667,0.0416666666667,0.416666666667,0.0416666666667,0.0416666666667,0.166666666667,0.0,0.0416666666667,0.416666666667,0.166666666667,0.0416666666667,0.0416666666667,0.416666666667,0.0416666666667,0.0416666666667,0.166666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_006.txt, 146, 1.4,0.583333333333,0,1.0,1.83333333333,1.76470588235,0,0,1.40476190476,0.777777777778,0,1.0,1.58333333333,1.70588235294,0,0,1.25041315486,0.642824346533,0.0,1.22474487139,1.28019095798,1.26162415233,0.0,0.0,1.25034201151,0.599478940414,0.0,1.22474487139,1.32024829315,1.3179621472,0.0,0.0,0.155555555556,0.466666666667,0.155555555556,0.0222222222222,0.133333333333,0.2,0.0222222222222,0.0,0.155555555556,0.0,0.166666666667,0.5,0.166666666667,0.0238095238095,0.119047619048,0.214285714286,0.0238095238095,0.0,0.119047619048,0.0,0.416666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.555555555556,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0833333333333,0.583333333333,0.25,0.0833333333333,0.25,0.166666666667,0.0833333333333,0.0,0.166666666667,0.0,0.0833333333333,0.583333333333,0.25,0.0833333333333,0.25,0.166666666667,0.0833333333333,0.0,0.166666666667,0.0,0.0588235294118,0.705882352941,0.235294117647,0.0,0.176470588235,0.411764705882,0.0,0.0,0.117647058824,0.0,0.0588235294118,0.705882352941,0.235294117647,0.0,0.176470588235,0.411764705882,0.0,0.0,0.117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_007.txt, 151, 1.68085106383,1.0,0,0,3.11111111111,1.48148148148,0,0,1.68085106383,1.0,0,0,3.11111111111,1.48148148148,0,0,1.24998765426,0.785674201318,0.0,0.0,0.99380799,1.1343253949,0.0,0.0,1.24998765426,0.785674201318,0.0,0.0,0.99380799,1.1343253949,0.0,0.0,0.234042553191,0.531914893617,0.446808510638,0.0,0.0,0.212765957447,0.0212765957447,0.0,0.106382978723,0.0,0.234042553191,0.531914893617,0.446808510638,0.0,0.0,0.212765957447,0.0212765957447,0.0,0.106382978723,0.0,0.454545454545,0.181818181818,0.0,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.0,0.454545454545,0.181818181818,0.0,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.0,0.555555555556,0.777777777778,1.77777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.777777777778,1.77777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037,0.592592592593,0.185185185185,0.0,0.0,0.222222222222,0.037037037037,0.0,0.185185185185,0.0,0.037037037037,0.592592592593,0.185185185185,0.0,0.0,0.222222222222,0.037037037037,0.0,0.185185185185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_008.txt, 151, 1.47916666667,0.555555555556,0,0,1.92857142857,1.56,0,0,1.54347826087,0.714285714286,0,0,1.92857142857,1.56,0,0,1.02878445989,0.484122918276,0.0,0.0,0.96097314622,1.0229369482,0.0,0.0,0.999753055929,0.37267799625,0.0,0.0,0.96097314622,1.0229369482,0.0,0.0,0.1875,0.520833333333,0.354166666667,0.0208333333333,0.0,0.166666666667,0.0208333333333,0.0,0.166666666667,0.0,0.195652173913,0.54347826087,0.369565217391,0.0217391304348,0.0,0.173913043478,0.0217391304348,0.0,0.173913043478,0.0,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.714285714286,0.785714285714,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.142857142857,0.0,0.142857142857,0.714285714286,0.785714285714,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.142857142857,0.0,0.08,0.6,0.24,0.0,0.0,0.28,0.04,0.0,0.24,0.0,0.08,0.6,0.24,0.0,0.0,0.28,0.04,0.0,0.24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_009.txt, 157, 1.27659574468,0.6,0.0,0,1.38461538462,1.5652173913,0,0,1.23913043478,0.666666666667,0.0,0,1.38461538462,1.4347826087,0,0,0.856422417547,0.471404520791,0.0,0.0,0.835598499323,0.824941998305,0.0,0.0,0.879393730552,0.433012701892,0.0,0.0,0.835598499323,0.924360505455,0.0,0.0,0.234042553191,0.340425531915,0.234042553191,0.0212765957447,0.0212765957447,0.191489361702,0.0212765957447,0.0,0.0851063829787,0.0,0.239130434783,0.347826086957,0.239130434783,0.0217391304348,0.0217391304348,0.195652173913,0.0217391304348,0.0,0.0869565217391,0.0,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.444444444444,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.307692307692,0.461538461538,0.384615384615,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.307692307692,0.461538461538,0.384615384615,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.130434782609,0.391304347826,0.260869565217,0.0434782608696,0.0434782608696,0.304347826087,0.0,0.0,0.130434782609,0.0,0.130434782609,0.391304347826,0.260869565217,0.0434782608696,0.0434782608696,0.304347826087,0.0,0.0,0.130434782609,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI_010.txt, 151, 1.73469387755,0.777777777778,0,1.6,2.75,1.77777777778,0,0,1.80434782609,1.16666666667,0,1.2,2.75,1.77777777778,0,0,1.20839766066,0.916245694582,0.0,0.489897948557,1.5612494996,0.99380799,0.0,0.0,1.19089964563,0.897527467856,0.0,0.748331477355,1.5612494996,0.99380799,0.0,0.0,0.183673469388,0.612244897959,0.387755102041,0.0204081632653,0.0408163265306,0.142857142857,0.0204081632653,0.0204081632653,0.265306122449,0.0,0.173913043478,0.630434782609,0.413043478261,0.0217391304348,0.0434782608696,0.152173913043,0.0217391304348,0.0217391304348,0.282608695652,0.0,0.444444444444,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.25,0.375,1.25,0.125,0.125,0.375,0.0,0.0,0.25,0.0,0.25,0.375,1.25,0.125,0.125,0.375,0.0,0.0,0.25,0.0,0.0740740740741,0.814814814815,0.296296296296,0.0,0.037037037037,0.148148148148,0.037037037037,0.0,0.296296296296,0.0,0.0740740740741,0.814814814815,0.296296296296,0.0,0.037037037037,0.148148148148,0.037037037037,0.0,0.296296296296,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
